Subject,Class,Sequence,T2-D|0,T2-I|0+1,T2-PF|0+1,T2-RF|0+1,T2-D|1,T2-I|1+2,T2-PF|1+2,T2-RF|1+2,T2-D|2,T2-I|2+3,T2-PF|2+3,T2-RF|2+3,T2-D|3,T2-I|3+4,T2-PF|3+4,T2-RF|3+4,T2-D|4,T2-I|4+5,T2-PF|4+5,T2-RF|4+5,T2-D|5,T2-I|5+6,T2-PF|5+6,T2-RF|5+6,T2-D|6,T2-I|6+7,T2-PF|6+7,T2-RF|6+7,T2-D|7,T2-I|7+8,T2-PF|7+8,T2-RF|7+8,T2-D|8,T2-I|8+9,T2-PF|8+9,T2-RF|8+9,T2-D|9
andy,3,mom stereo,0.12816143,0.200819969,0.06857419,0.072658539,0.132245779,0.269138813,0.122899771,0.136893034,0.146239042,0.232540846,0.106666565,0.086301804,0.125874281,0.305492401,0.10601306,0.17961812,0.199479342,0.282335281,0.118450642,0.08285594,0.16388464,0.282901049,0.116824865,0.119016409,0.166076183,0.299337387,0.135785818,0.133261204,0.163551569,0.267702579,0.09254837,0.104151011,0.175154209,0.195673704,0.067049503,0.020519495,0.128624201
andy,3,keg bounce,0.184923649,0.298610449,0.094049931,0.1136868,0.204560518,0.253494978,0.085876942,0.04893446,0.167618036,0.265978336,0.133970022,0.0983603,0.132008314,0.224561214,0.096938133,0.0925529,0.127623081,0.194010735,0.07796073,0.066387653,0.116050005,0.347891569,0.198261023,0.231841564,0.149630547,0.223857641,0.065529585,0.074227095,0.158328056,0.203415155,0.064248323,0.045087099,0.139166832,0.222605228,0.070130587,0.083438396,0.152474642
andy,3,jib lesson,0.147608757,0.231204987,0.084532261,0.08359623,0.146672726,0.266004562,0.141678572,0.119331837,0.124325991,0.222546816,0.107232332,0.098220825,0.115314484,0.188248634,0.089780807,0.072934151,0.098467827,0.250588894,0.058928967,0.152121067,0.191659927,0.234287739,0.095975876,0.042627811,0.138311863,0.290755987,0.178401232,0.152444124,0.112354755,0.177706242,0.07880187,0.065351486,0.098904371,0.180865526,0.037586212,0.081961155,0.143279314
andy,3,has wavier,0.146466732,0.239313364,0.113021851,0.092846632,0.126291513,0.168858528,0.060023785,0.042567015,0.108834743,0.233843327,0.088798761,0.125008583,0.145044565,0.255107403,0.095175505,0.110062838,0.159931898,0.342146397,0.163961649,0.182214499,0.178184748,0.235839605,0.076742887,0.057654858,0.159096718,0.274512768,0.121373653,0.11541605,0.153139114,0.250424385,0.057971478,0.097285271,0.192452908,0.276820898,0.107932568,0.08436799,0.16888833
andy,3,flu ajoint,0.175876379,0.196391344,0.106514931,0.020514965,0.089876413,0.288538456,0.169902563,0.198662043,0.118635893,0.204333067,0.084282875,0.085697174,0.120050192,0.222032785,0.060667038,0.101982594,0.161365747,0.21116066,0.065386295,0.049794912,0.145774364,0.130311489,0.063065767,-0.015462875,0.067245722,0.27322197,0.123385906,0.205976248,0.149836063,0.239284039,0.092787266,0.089447975,0.146496773,0.23280859,0.083784103,0.086311817,0.149024487
andy,3,awe karate,0.14262557,0.230618715,0.105781555,0.087993145,0.12483716,0.351122141,0.19548583,0.226284981,0.155636311,0.279521942,0.153263092,0.123885632,0.12625885,0.289396763,0.161141872,0.163137913,0.12825489,0.267637968,0.108124018,0.139383078,0.15951395,0.313715458,0.163493633,0.154201508,0.150221825,0.303581953,0.143223047,0.153360128,0.160358906,0.262073278,0.098041058,0.101714373,0.164032221,0.266029835,0.086505175,0.101997614,0.17952466
andy,3,who drivel,0.125659704,0.221669197,0.067736387,0.096009493,0.15393281,0.226376057,0.047923326,0.072443247,0.17845273,0.18560195,0.069064856,0.00714922,0.116537094,0.17696476,0.077887058,0.060427666,0.099077702,0.259312868,0.152329683,0.160235167,0.106983185,0.242436171,0.100006104,0.135452986,0.142430067,0.22742939,0.107110739,0.084999323,0.120318651,0.23064065,0.071070433,0.110321999,0.159570217,0.182698011,0.079720736,0.023127794,0.102977276
andy,3,ais untags,0.146212339,0.25453186,0.092942238,0.108319521,0.161589622,0.467717409,0.286336184,0.306127787,0.181381226,0.275506735,0.130190134,0.094125509,0.145316601,0.234419107,0.103186607,0.089102507,0.1312325,0.259170055,0.096178055,0.127937555,0.162992001,0.222855806,0.087429285,0.059863806,0.135426521,0.253112078,0.112450123,0.117685556,0.140661955,0.242996693,0.088638783,0.102334738,0.15435791,0.287909269,0.109532595,0.133551359,0.178376675
andy,3,aah tauten,0.065999985,0.240935564,0.146573067,0.174935579,0.094362497,0.210214853,0.066574335,0.115852356,0.143640518,0.315949202,0.155660391,0.172308683,0.160288811,0.256411552,0.085876226,0.096122742,0.170535326,0.31953764,0.144076824,0.149002314,0.175460815,0.260364532,0.116230726,0.084903717,0.144133806,0.309529305,0.124692917,0.165395498,0.184836388,0.281019449,0.134755135,0.096183062,0.146264315,0.142226458,0.039538145,-0.004037857,0.102688313
andy,3,pat racism,0.142310858,0.223789454,0.038453102,0.081478596,0.185336351,0.27512002,0.093780994,0.089783669,0.181339025,0.260830164,0.14158988,0.079491138,0.119240284,0.257075548,0.115226984,0.137835264,0.141848564,0.278880835,0.093616009,0.13703227,0.185264826,0.280830622,0.142329693,0.095565796,0.138500929,0.201798916,0.097596645,0.063297987,0.104202271,0.236073732,0.077282667,0.131871462,0.158791065,0.18030715,0.082372189,0.021516085,0.097934961
andy,3,was wavier,0.136614323,0.254954815,0.062177658,0.118340492,0.192777157,0.379776001,0.26377511,0.186998844,0.116000891,0.240217686,0.125574827,0.124216795,0.114642859,0.284289598,0.108445883,0.16964674,0.175843716,0.2420578,0.059931278,0.066214085,0.182126522,0.438183308,0.267295361,0.256056786,0.170887947,0.28600955,0.137705326,0.115121603,0.148304224,0.285268784,0.101594925,0.13696456,0.183673859,0.260655403,0.092165232,0.076981544,0.168490171
andy,3,hen bionic,0.118077993,0.193816185,0.078977108,0.075738192,0.114839077,0.22676754,0.127866268,0.111928463,0.098901272,0.230369568,0.115124464,0.131468296,0.115245104,0.185025692,0.085752964,0.069780588,0.099272728,0.155343294,0.045679331,0.056070566,0.109663963,0.270697594,0.166989565,0.16103363,0.103708029,0.215734005,0.09308672,0.112025976,0.122647285,0.22196126,0.089404583,0.099313974,0.132556677,0.218930006,0.076360464,0.086373329,0.142569542
andy,3,elm kelper,0.142536879,0.243940115,0.122074366,0.101403236,0.121865749,0.288676023,0.176018,0.166810274,0.112658024,0.213763952,0.082695246,0.101105928,0.131068707,0.221503735,0.107929945,0.090435028,0.11357379,0.204691648,0.080435514,0.091117859,0.124256134,0.24748826,0.126011133,0.123232126,0.121477127,0.201037407,0.04440403,0.07956028,0.156633377,0.213591099,0.053768635,0.056957722,0.159822464,0.242407799,0.086618662,0.082585335,0.155789137
andy,4,stun dames,0.14509201,0.218276024,0.080891848,0.073184013,0.137384176,0.223335743,0.098130226,0.085951567,0.125205517,0.224782467,0.0792768,0.09957695,0.145505667,0.22504878,0.079445362,0.079543114,0.145603418,0.251164913,0.102799654,0.105561495,0.148365259,0.207486391,0.069509745,0.059121132,0.137976646,0.207565308,0.071855545,0.069588661,0.135709763,0.254716873,0.10571146,0.119007111,0.149005413,0.225081205,0.049997807,0.076075792,0.175083399
andy,4,tons geoid,0.140446186,0.207263708,0.083542824,0.066817522,0.123720884,0.193687439,0.070135832,0.069966555,0.123551607,0.192856789,0.064671755,0.069305182,0.128185034,0.227243662,0.098741293,0.099058628,0.128502369,0.200717449,0.092075348,0.07221508,0.108642101,0.382077694,0.224462509,0.273435593,0.157615185,0.269245386,0.144211531,0.111630201,0.125033855,0.237254858,0.095151424,0.112221003,0.142103434,0.213320732,0.092563391,0.071217299,0.120757341
andy,4,knob atoms,0.107679605,0.310170412,0.184271574,0.202490807,0.125898838,0.201065302,0.069207668,0.075166464,0.131857634,0.295244217,0.147312403,0.163386583,0.147931814,0.292825222,0.16392231,0.144893408,0.128902912,0.227290392,0.092685461,0.09838748,0.134604931,0.175307989,0.065867186,0.040703058,0.109440804,0.253442764,0.150208712,0.144001961,0.103234053,0.188794136,0.054148436,0.085560083,0.1346457,0.200334787,0.082086086,0.065689087,0.118248701
andy,4,doxy grata,0.176319122,0.285840511,0.104138136,0.109521389,0.181702375,0.320073128,0.172757149,0.138370752,0.147315979,0.315474272,0.190424919,0.168158293,0.125049353,0.265966415,0.140036106,0.140917063,0.125930309,0.217332363,0.089084148,0.091402054,0.128248215,0.327518463,0.196618557,0.199270248,0.130899906,0.236736059,0.072163582,0.105836153,0.164572477,0.292291403,0.128088474,0.127718925,0.164202929,0.282664061,0.105720758,0.118461132,0.176943302
andy,4,horn bacon,0.160289288,0.226045847,0.084443331,0.065756559,0.141602516,0.264668465,0.088928699,0.123065948,0.175739765,0.228402615,0.096425295,0.052662849,0.13197732,0.23065424,0.118583202,0.09867692,0.112071037,0.20822382,0.089517832,0.096152782,0.118705988,0.211114407,0.079599857,0.092408419,0.131514549,0.206011295,0.068435669,0.074496746,0.137575626,0.204193592,0.080240726,0.066617966,0.123952866,0.175935507,0.060371876,0.051982641,0.115563631
andy,4,thou slops,0.194546223,0.251130342,0.141843081,0.05658412,0.109287262,0.223432541,0.099288225,0.114145279,0.124144316,0.224266052,0.085110664,0.100121737,0.139155388,0.234707832,0.115164757,0.095552444,0.119543076,0.259515285,0.132554531,0.13997221,0.126960754,0.219563723,0.097576141,0.092602968,0.121987581,0.179214239,0.066843033,0.057226658,0.112371206,0.349801064,0.191799164,0.237429857,0.1580019,0.220857859,0.096150637,0.062855959,0.124707222
andy,4,stoa douse,0.118108034,0.220676899,0.059547424,0.102568865,0.161129475,0.254558802,0.118338346,0.093429327,0.136220455,0.251893997,0.082351208,0.115673542,0.169542789,0.290847778,0.142609835,0.121304989,0.148237944,0.274308681,0.139055014,0.126070738,0.135253668,0.162189484,0.068536997,0.026935816,0.093652487,0.186687946,0.05971694,0.09303546,0.126971006,0.172273636,0.04018569,0.045302629,0.132087946,0.195669413,0.063594818,0.063581467,0.132074594
andy,4,dims dawns,0.126238346,0.187973022,0.092949152,0.061734676,0.09502387,0.256844521,0.102077723,0.16182065,0.154766798,0.232638597,0.113846064,0.077871799,0.118792534,0.19905901,0.086102009,0.080266476,0.112957001,0.2146101,0.082809925,0.101653099,0.131800175,0.244331121,0.06293869,0.112530947,0.181392431,0.243899584,0.121984482,0.062507153,0.121915102,0.20792079,0.049333572,0.086005688,0.158587217,0.294037104,0.148600101,0.135449886,0.145437002
andy,4,brin epics,0.141392231,0.230598927,0.084682226,0.089206696,0.1459167,0.265104294,0.112499475,0.119187593,0.152604818,0.198846102,0.060012102,0.046241283,0.138834,0.215295553,0.079463482,0.076461554,0.135832071,0.244473457,0.092089891,0.108641386,0.152383566,0.203355074,0.106965542,0.050971508,0.096389532,0.204116583,0.048383713,0.107727051,0.15573287,0.257730007,0.12273097,0.101997137,0.134999037,0.275506973,0.109050989,0.140507936,0.166455984
andy,4,stet barbs,0.174298525,0.276376247,0.124857187,0.102077723,0.15151906,0.306795597,0.098231077,0.155276537,0.20856452,0.269730806,0.115430355,0.061166286,0.154300451,0.254839659,0.099249601,0.100539207,0.155590057,0.228318453,0.12214613,0.072728395,0.106172323,0.198380232,0.04668045,0.092207909,0.151699781,0.234973431,0.089317083,0.083273649,0.145656347,0.224687099,0.102737188,0.079030752,0.121949911,0.220166445,0.075254679,0.098216534,0.144911766
andy,4,eked cigar,0.179198265,0.306529999,0.16204834,0.127331734,0.144481659,0.320609808,0.111867428,0.176128149,0.20874238,0.261252165,0.089509726,0.052509785,0.171742439,0.269281864,0.111406088,0.097539425,0.157875776,0.278611898,0.144440413,0.120736122,0.134171486,0.253554821,0.090934753,0.119383335,0.162620068,0.240688324,0.110360861,0.078068256,0.130327463,0.253797531,0.098738432,0.123470068,0.155059099,0.244775295,0.09011507,0.089716196,0.154660225
andy,4,gate suing,0.1442945,0.278965473,0.117606401,0.134670973,0.161359072,0.306905985,0.102389812,0.145546913,0.204516172,0.275169611,0.115064383,0.070653439,0.160105228,0.27246809,0.130905628,0.112362862,0.141562462,0.194149733,0.091135979,0.052587271,0.103013754,0.350464106,0.24757576,0.247450352,0.102888346,0.293651342,0.162385702,0.190762997,0.13126564,0.205505133,0.059869528,0.074239492,0.145635605,0.213197708,0.091313839,0.067562103,0.121883869
andy,4,fury plonk,0.131690979,0.228727818,0.088291645,0.097036839,0.140436172,0.306587934,0.136439562,0.166151762,0.170148373,0.207299948,0.116686106,0.037151575,0.090613842,0.260539293,0.086575747,0.169925451,0.173963547,0.303666353,0.134387493,0.129702806,0.16927886,0.264353514,0.128898382,0.095074654,0.135455132,0.516578436,0.320806742,0.381123304,0.195771694,0.364882469,0.190778255,0.169110775,0.174104214,0.266962528,0.125009298,0.092858315,0.14195323
andy,4,inns xylem,0.104654789,0.215045214,0.133081675,0.110390425,0.081963539,0.21224618,0.117960453,0.13028264,0.094285727,0.249293089,0.131310701,0.155007362,0.117982388,0.23431015,0.098506451,0.116327763,0.135803699,0.273394823,0.141823769,0.137591124,0.131571054,0.374771595,0.211186409,0.243200541,0.163585186,0.236268044,0.139936686,0.072682858,0.096331358,0.214553356,0.083017826,0.118221998,0.13153553,0.20129776,0.08526063,0.06976223,0.11603713
andy,4,lugs coned,0.115003109,0.316896439,0.189474821,0.20189333,0.127421618,0.186701775,0.048276424,0.059280157,0.13842535,0.215218067,0.066689968,0.076792717,0.148528099,0.237693548,0.10479188,0.089165449,0.132901669,0.228807449,0.093456507,0.095905781,0.135350943,0.159223318,0.050257921,0.023872375,0.108965397,0.203754187,0.076095581,0.09478879,0.127658606,0.314150095,0.10195756,0.186491489,0.212192535,0.271641254,0.092513561,0.059448719,0.179127693
andy,4,joys pavan,0.16341567,0.257508039,0.067663431,0.094092369,0.189844608,0.25461483,0.132289171,0.064770222,0.122325659,0.202600479,0.081192255,0.08027482,0.121408224,0.259542704,0.081445456,0.13813448,0.178097248,0.239181519,0.11844492,0.06108427,0.120736599,0.189005375,0.069667578,0.068268776,0.119337797,0.241490364,0.105860949,0.122152567,0.135629416,0.208148003,0.08658886,0.072518587,0.121559143,0.135920286,0.039153576,0.014361143,0.09676671
andy,4,pray claim,0.114842892,0.312894106,0.118034363,0.198051214,0.194859743,0.276818991,0.102617264,0.081959248,0.174201727,0.346799612,0.221605778,0.172597885,0.125193834,0.244283438,0.134592295,0.119089603,0.109691143,0.192707062,0.035763502,0.083015919,0.15694356,0.229117393,0.127258301,0.072173834,0.101859093,0.275692701,0.116452932,0.173833609,0.159239769,0.210455656,0.058554649,0.051215887,0.151901007,0.161926031,0.125759602,0.010025024,0.03616643
andy,4,lees chock,0.09380722,0.155533075,0.062405825,0.061725855,0.093127251,0.304955006,0.130626202,0.211827755,0.174328804,0.278292894,0.091369152,0.10396409,0.186923742,0.256120205,0.157580614,0.069196463,0.098539591,0.196187258,0.046115398,0.097647667,0.150071859,0.193289757,0.079650164,0.043217897,0.113639593,0.16954875,0.047712326,0.055909157,0.121836424,0.213780165,0.111840248,0.091943741,0.101939917,0.232118368,0.106945992,0.130178452,0.125172377
andy,4,nebs bluff,0.125839949,0.20152235,0.065777302,0.075682402,0.135745049,0.305113316,0.156659365,0.169368267,0.148453951,0.217740297,0.076756001,0.069286346,0.140984297,0.246220589,0.108468771,0.105236292,0.137751818,0.26614356,0.147715807,0.128391743,0.118427753,0.213716984,0.121412039,0.09528923,0.092304945,0.2859478,0.163809538,0.193642855,0.122138262,0.154228687,0.059443474,0.032090425,0.094785213,0.238421917,0.127471447,0.143636703,0.11095047
andy,4,huge pleat,0.129037857,0.23913765,0.072164774,0.110099792,0.166972876,0.297701359,0.122820616,0.130728483,0.174880743,0.235352755,0.09255147,0.060472012,0.142801285,0.228080273,0.096177578,0.085278988,0.131902695,0.205058098,0.056632996,0.073155403,0.148425102,0.257687569,0.08480072,0.109262466,0.172886848,0.269186735,0.087018967,0.096299887,0.182167768,0.258078575,0.103481054,0.075910807,0.154597521,0.3101511,0.125052214,0.155553579,0.185098886
andy,4,cubs raced,0.128748655,0.225983858,0.10544467,0.097235203,0.120539188,0.205538273,0.074393034,0.084999084,0.131145239,0.192158699,0.073149681,0.06101346,0.119009018,0.220047951,0.11200881,0.101038933,0.108039141,0.266599655,0.141012907,0.158560514,0.125586748,0.313585281,0.108362675,0.187998533,0.205222607,0.252222776,0.14622283,0.04700017,0.105999947,0.232002258,0.077000141,0.126002312,0.155002117,0.271001577,0.096003294,0.11599946,0.174998283
andy,4,swat iambs,0.080000401,0.277967691,0.158965111,0.197967291,0.119002581,0.284000635,0.093002558,0.164998055,0.190998077,0.271029234,0.095038414,0.080031157,0.17599082,0.217982769,0.118996382,0.041991949,0.098986387,0.252996683,0.104995489,0.154010296,0.148001194,0.31696558,0.165999651,0.168964386,0.150965929,0.340967894,0.215965986,0.190001965,0.125001907,0.31200099,0.18599987,0.186999083,0.12600112,0.159003496,0.053000927,0.033002377,0.106002569
andy,4,must malls,0.123308659,0.24915266,0.103465796,0.125844002,0.145686865,0.201669931,0.062390566,0.055983067,0.139279366,0.253232479,0.066434383,0.113953114,0.186798096,0.257510424,0.098934889,0.070712328,0.158575535,0.204791784,0.114544153,0.046216249,0.090247631,0.201621294,0.057454586,0.111373663,0.144166708,0.219518423,0.154225826,0.075351715,0.065292597,0.225008011,0.112174511,0.159715414,0.1128335,0.186220407,0.075559855,0.073386908,0.110660553
andy,5,pushy tarn,0.157567978,0.300336123,0.134105921,0.142768145,0.166230202,0.252277374,0.087019444,0.086047173,0.165257931,0.506862879,0.32123518,0.341604948,0.185627699,0.234963894,0.116052628,0.049336195,0.118911266,0.246336937,0.09856534,0.127425671,0.147771597,0.241168976,0.108057737,0.093397379,0.133111238,0.277587652,0.106940269,0.144476414,0.170647383,0.238311768,0.111135006,0.067664385,0.127176762,0.17501688,0.07266283,0.047840118,0.10235405
andy,5,bosun swan,0.143212318,0.225860834,0.066779613,0.082648516,0.159081221,0.300804615,0.145835161,0.141723394,0.154969454,0.218923569,0.105731964,0.063954115,0.113191605,0.218638897,0.076706648,0.105447292,0.141932249,0.220644712,0.088520765,0.078712463,0.132123947,0.263145685,0.161252022,0.131021738,0.101893663,0.298284769,0.169880629,0.196391106,0.12840414,0.240381718,0.078696728,0.111977577,0.16168499,0.168689966,0.065713167,0.007004976,0.102976799
andy,5,romps carp,0.141327858,0.204038382,0.088138819,0.062710524,0.115899563,0.198587418,0.089020967,0.082687855,0.10956645,0.282908678,0.106559515,0.173342228,0.176349163,0.301796675,0.163263798,0.125447512,0.138532877,0.237966061,0.109163761,0.099433184,0.128802299,0.267136097,0.134789228,0.138333797,0.132346869,0.270432711,0.112706184,0.138085842,0.157726526,0.252978563,0.101384401,0.095252037,0.151594162,0.21386981,0.085796118,0.062275648,0.128073692
andy,5,spoke lulu,0.164940119,0.321436167,0.199958324,0.156496048,0.121477842,0.187639713,0.065814495,0.066161871,0.121825218,0.301082373,0.185085535,0.179257154,0.115996838,0.193171024,0.079118013,0.077174187,0.114053011,0.21192503,0.075951099,0.097872019,0.13597393,0.276361465,0.156131744,0.140387535,0.120229721,0.342770815,0.188764334,0.222541094,0.154006481,0.273501396,0.107851982,0.119494915,0.165649414,0.253753185,0.12932229,0.088103771,0.124430895
andy,5,sushi dost,0.157520771,0.351117134,0.190092325,0.193596363,0.161024809,0.296704769,0.144478798,0.13567996,0.152225971,0.230994701,0.088643074,0.07876873,0.142351627,0.201692343,0.060633183,0.059340715,0.14105916,0.260552168,0.1349473,0.119493008,0.125604868,0.207802296,0.069257736,0.082197428,0.138544559,0.221180201,0.082016706,0.082635641,0.139163494,0.242206812,0.106514692,0.103043318,0.13569212,0.234809399,0.07966733,0.099117279,0.155142069
andy,5,locos yawl,0.149037838,0.188195467,0.091923475,0.039157629,0.096271992,0.320827723,0.122535467,0.224555731,0.198292255,0.296468735,0.167972565,0.098176479,0.12849617,0.314068794,0.143288851,0.185572624,0.170779943,0.273504019,0.144727945,0.102724075,0.128776073,0.314462662,0.182192802,0.185686588,0.132269859,0.268079281,0.089271545,0.135809422,0.178807735,0.257763624,0.105605125,0.078955889,0.152158499,0.18535924,0.082603455,0.033200741,0.102755785
andy,5,write milk,0.155285597,0.291618347,0.154284716,0.13633275,0.137333632,0.243127108,0.117673874,0.105793476,0.125453234,0.224390984,0.095645189,0.09893775,0.128745794,0.235269785,0.069465876,0.106523991,0.165803909,0.228470087,0.088426828,0.062666178,0.140043259,0.129806519,0.023157835,-0.01023674,0.106648684,0.152928591,0.044028044,0.046279907,0.108900547,0.290813446,0.194496632,0.181912899,0.096316814,0.172326565,0.042778254,0.07600975,0.129548311
andy,5,lamed puny,0.161405802,0.204207659,0.094982147,0.042801857,0.109225512,0.21914959,0.09180522,0.109924078,0.12734437,0.258184671,0.067005396,0.130840302,0.191179276,0.270869732,0.103509426,0.079690456,0.167360306,0.227628231,0.084665537,0.060267925,0.142962694,0.145962715,0.007016659,0.003000021,0.138946056,0.380812407,0.262260914,0.24186635,0.118551493,0.22632885,0.072895765,0.107777357,0.153433084,0.254398823,0.128247738,0.100965738,0.126151085
andy,5,volts rots,0.107205868,0.178942919,0.065215588,0.071737051,0.113727331,0.262132883,0.117762804,0.148405552,0.144370079,0.263327837,0.085649252,0.118957758,0.177678585,0.24818325,0.104618549,0.070504665,0.143564701,0.216131926,0.078042984,0.072567225,0.138088942,0.236990929,0.104211807,0.098901987,0.132779121,0.201592684,0.096728325,0.068813562,0.104864359,0.257456779,0.111863375,0.152592421,0.145593405,0.238971233,0.079272032,0.093377829,0.159699202
andy,5,yawny celt,0.12816,0.270908594,0.086416006,0.142748594,0.184492588,0.316900253,0.098461151,0.132407665,0.218439102,0.282610178,0.142179012,0.064171076,0.140431166,0.271313429,0.099431276,0.130882263,0.171882153,0.345372915,0.168724537,0.173490763,0.176648378,0.296547413,0.172607183,0.119899035,0.123940229,0.225785971,0.074297428,0.101845741,0.151488543,0.182480812,0.079285622,0.03099227,0.10319519,0.241375923,0.079507113,0.138180733,0.161868811
andy,5,shank herd,0.106680393,0.214231968,0.088865519,0.107551575,0.125366449,0.247878075,0.079921007,0.122511625,0.167957067,0.264020443,0.105998039,0.096063375,0.158022404,0.220552206,0.072153091,0.062529802,0.148399115,0.215471029,0.091977358,0.067071915,0.123493671,0.272217512,0.14054203,0.148723841,0.131675482,0.208709478,0.039471149,0.077033997,0.169238329,0.195227861,0.087206602,0.025989532,0.108021259,0.32509613,0.168051481,0.217074871,0.157044649
